id,sr,index,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis,crest,rms
7d1518b30,48000,282240,6720,1182.3164,2749.1577,2043.3036,0.021306826,1532.1964,8.205807,83.82134,200.19218,0.14399862
7b790a9e6,48000,288960,6720,1217.4692,300.3524,3405.8035,0.040565927,2380.6099,6.219991,47.989178,141.32057,0.036914386
53e93745c,48000,295680,6720,2409.5195,9.675278,13640.402,0.12731767,4198.6104,3.050804,11.924399,116.10975,0.008166616
637282c8f,48000,302400,6720,1723.3046,2693.41,6245.312,0.0649606,2551.9092,5.15728,36.629536,175.01265,0.12814926
f9c4c4d81,48000,309120,6720,1146.4762,1093.1003,2389.0625,0.030499903,1911.8241,6.8230667,58.39997,162.77509,0.07171224
9a6c9cc74,48000,315840,6720,1767.1337,41.149544,7769.8667,0.07860405,3281.2625,4.2737374,22.69429,166.3971,0.018285558
8f5c64c44,48000,322560,6720,3024.334,3.4382243,17016.742,0.1710297,4826.324,2.3942974,7.8039145,136.27733,0.00534694
33464881d,48000,329280,6720,3357.534,0.8077432,16950.67,0.20226647,4917.5195,2.074542,6.3506207,47.24556,0.002699718
87fbb2ab8,48000,336000,6720,3460.2898,0.56238735,17563.393,0.22896925,5140.1714,2.0011077,5.9879956,45.122723,0.0022070643
2e74670d6,48000,342720,6720,3748.8538,0.63753057,17796.875,0.24573028,5327.7534,1.8492175,5.4088426,44.767654,0.00241358
02c8978b5,48000,349440,6720,4653.5933,1.2363601,18107.59,0.28648925,5804.846,1.3335314,3.6017637,54.13258,0.0031930984
6d4fc3030,48000,356160,6720,4243.824,0.62149376,18460.715,0.2850643,5899.5083,1.4941357,3.9899952,89.68391,0.0024294516
9d272f6b6,48000,362880,6720,2540.0325,227.8702,12547.768,0.1514618,4144.7827,3.5323377,20.54593,103.2421,0.017790621
69969ab80,48000,369600,6720,1329.4036,2382.851,2136.6072,0.023123838,1538.9038,8.194806,83.10145,167.1823,0.115031146
9120ba7f5,48000,376320,6720,1242.7356,827.0366,2127.4553,0.023629988,1603.714,7.905508,78.40216,146.90895,0.085010074
f887a7690,48000,383040,6720,1136.0483,423.8385,1851.1161,0.025162907,1787.917,7.7307496,70.99057,151.18205,0.054360673
b23b10d6a,48000,389760,6720,1021.9039,147.33022,1792.6339,0.02245639,1696.242,8.14839,78.3896,331.59448,0.10984691
27c102484,48000,396480,6720,1178.1418,229.51776,3374.3303,0.042650867,2361.9119,6.0758395,44.029507,245.71745,0.044509895
