index,sr,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis,id
1214400,48000,4800,2422.4644,1.6905973,15424.375,0.16244158,4567.3633,2.5702813,8.879331,2b4328023
1219200,48000,4800,2404.1614,1.1482686,14473.75,0.15819179,4383.4727,2.671223,9.626978,334218b9d
1224000,48000,4800,2941.9058,4.308944,13605.0,0.18034057,4392.1855,2.1369243,7.2646785,d7f6430c9
1228800,48000,4800,4181.2793,1.6893661,15512.5,0.25041804,4846.01,1.5866169,5.1163926,9380c91d3
1233600,48000,4800,3193.191,0.94655335,14481.25,0.19697922,4383.281,2.2253425,7.818166,fd1d4bcbf
1238400,48000,4800,3066.326,1.0712214,14839.063,0.19280861,4435.322,2.3113978,8.092452,188eda205
1243200,48000,4800,2847.5796,2.7313905,13190.937,0.17322508,4240.672,2.399166,8.809696,a23bf7d82
1248000,48000,4800,2765.0396,1.0692366,15402.812,0.18376468,4569.751,2.4153678,8.278556,12e06e9cb
1252800,48000,4800,2800.0662,2.697762,14872.813,0.18307398,4631.0864,2.3421385,8.114089,4a004f453
1257600,48000,4800,3258.0762,117.176704,13305.3125,0.17138997,4337.862,2.0373058,7.4596224,936132379
1262400,48000,4800,1705.1793,177.90956,8745.3125,0.08824116,3437.8516,3.3419201,15.6101885,a7c25a53c
1267200,48000,4800,1981.2379,5.8702264,12792.1875,0.1359584,4201.112,2.8612094,10.817868,604a76f87
1272000,48000,4800,2016.3446,2.302799,13405.938,0.13888867,4277.067,2.8118544,10.425779,aa63e69f9
1276800,48000,4800,2175.7188,1.1487021,15185.625,0.14917976,4540.85,2.6618094,9.359484,c392d90b9
1281600,48000,4800,2383.995,2.1249838,15810.0,0.16539596,4705.589,2.4959798,8.4156475,142cdf382
1286400,48000,4800,2267.2607,3.3217013,13255.9375,0.14858511,4238.172,2.7447782,10.181077,6a7d6f4ec
1291200,48000,4800,3006.9023,1.0192747,17214.688,0.2078793,5140.459,2.088463,6.3808746,ea70a2950
1296000,48000,4800,3817.1228,2.4588578,15737.5,0.23917507,4902.717,1.6226599,5.1353855,6b46405bf
1300800,48000,4800,3528.559,0.54202867,17878.125,0.24679814,5515.848,1.7890735,5.0831113,7bb4fff43
1305600,48000,4800,3803.914,0.3628478,18239.373,0.2635786,5693.7314,1.6825006,4.6539297,6ef350e06
1310400,48000,4800,3603.5005,0.50610745,18144.377,0.24888204,5630.941,1.7619071,4.94976,f30e5b63e
1315200,48000,4800,3883.49,0.29945832,18397.812,0.2650497,5779.4243,1.6477221,4.5157647,48dc76ce1
1320000,48000,4800,2721.7607,8.125403,14014.687,0.18054995,4605.8535,2.523966,9.57168,0c3f4f411
1324800,48000,4800,2772.0781,118.7694,11680.0,0.13350509,3959.5454,2.343537,9.829272,cbebdbff9
1329600,48000,4800,1276.678,7.9731355,5012.5,0.04558289,2598.5916,4.967892,30.895023,f733bf821
1334400,48000,4800,1865.2102,5.5862594,8297.5,0.095087335,3361.2336,3.5436287,16.644905,aa120decb
1339200,48000,4800,2864.9797,1441.651,11843.75,0.12737541,4003.164,2.1909704,8.12938,bd1007b9c
1344000,48000,4800,1344.0784,302.686,5405.9375,0.021215681,2173.82,4.0401587,26.637173,59508ae34
1348800,48000,4800,1450.1707,19.96581,5468.4375,0.049248397,2583.4622,4.4565353,26.85412,db01d3a5e
1353600,48000,4800,1783.8373,35.738533,8160.625,0.08688684,3205.297,3.4055028,16.905298,4766a7751
1358400,48000,4800,3423.7546,210.74976,12050.0,0.1396711,4100.1567,1.9511817,7.646644,a97af84b2
1363200,48000,4800,1837.1031,82.444176,5567.8125,0.039462313,2466.4653,3.8051224,24.353428,77c2da40b
1368000,48000,4800,1990.533,31.337786,8580.3125,0.09323739,3195.6755,3.277419,16.261925,cbcfeae2f
1372800,48000,4800,2293.3647,3179.8132,10252.8125,0.09839313,3542.7954,2.553012,11.2785225,eb1d1a54d
1377600,48000,4800,853.5248,342.78748,2709.0625,0.013040892,1485.8917,7.515703,78.83498,e368933dc
1382400,48000,4800,730.1022,10.322491,1473.4375,0.013898636,1378.5758,9.848073,118.93029,3ed8ad072
1387200,48000,4800,696.7102,12.480179,1335.9375,0.015059322,1447.777,9.786386,113.500496,6913bae02
1392000,48000,4800,723.3789,5.5444727,1333.125,0.019776642,1690.0505,8.685052,86.52033,cd3fca6f4
1396800,48000,4800,729.6694,3.388264,1320.0,0.021221193,1764.1533,8.380739,80.1281,74a31ef8c
1401600,48000,4800,759.5025,5.3027782,1324.6875,0.024279814,1867.5133,7.8931656,70.74306,f7ee2fafb
1406400,48000,4800,826.9282,4.3154254,1621.5625,0.030705415,2084.234,7.0261264,56.41853,a43e27b73
1411200,48000,4800,993.0476,4.8109684,3497.5,0.044414792,2547.9111,5.698893,37.3635,ae37e9f2b
1416000,48000,4800,1189.3888,1.9906605,5571.25,0.061196003,2930.319,4.770132,26.640316,eaf5bb2fb
1420800,48000,4800,1197.9144,1.2858076,5786.25,0.06189202,2945.8345,4.713204,26.10131,4406b0d03
1425600,48000,4800,1104.6812,1.4733422,5006.25,0.055512123,2829.9673,5.01192,29.101442,490ebdfd7
1430400,48000,4800,1181.0093,1.3495979,5842.8125,0.06265604,2982.491,4.6910663,25.732782,22c942380
1435200,48000,4800,1550.9377,1.6295762,8679.6875,0.09183941,3522.1,3.7001262,16.814116,7f5f58eeb
1440000,48000,4800,2104.8682,1.4945953,12892.1875,0.13721903,4180.9385,2.8772674,10.815278,b855b43a8
1444800,48000,4800,2381.566,1.4325515,15045.938,0.15870298,4570.8374,2.587269,8.999187,e2ce5839b
1449600,48000,4800,2321.4583,2.8151252,14968.75,0.15531111,4506.599,2.6263807,9.27724,cca397f59
1454400,48000,4800,2461.9382,3.0192425,13703.125,0.15925394,4239.5986,2.7299006,10.355596,1f36613d7
1459200,48000,4800,1932.9417,5.715705,12103.125,0.12718266,4053.4492,3.100255,12.329662,1d92259e1
1464000,48000,4800,2159.2983,1.5641842,11761.875,0.13973796,4001.4724,2.9101326,11.445535,e0d5fdc3b
1468800,48000,4800,2196.986,3.4938667,11847.5,0.13884087,3988.5442,2.842845,11.100242,75719a211
1473600,48000,4800,2404.5127,2.078086,13810.0,0.15558474,4291.1133,2.700714,9.966048,409ee1740
1478400,48000,4800,2571.1343,3.7486866,13077.5,0.16423325,4282.8623,2.4843404,8.895383,9c8200b62
1483200,48000,4800,2873.8984,6.720743,13048.125,0.16856377,4292.663,2.2466643,8.011943,2abb0ba8d
1488000,48000,4800,2817.0742,680.259,9458.75,0.081533626,3255.614,3.033667,19.535192,c692b592e
1492800,48000,4800,1287.6063,39.67772,3865.625,0.025628418,1874.7716,6.0315967,52.022606,610020fbf
1497600,48000,4800,2054.6702,108.94088,9524.375,0.10668017,3581.8967,2.901936,12.488008,19f60292c
1502400,48000,4800,2719.1821,2642.3213,10205.0,0.090290956,3580.9138,2.0153942,8.055499,9a1ebbfa0
1507200,48000,4800,1706.5675,89.38621,5330.625,0.026218213,2274.2222,3.6302161,23.058746,2ae9dc5c8
1512000,48000,4800,2520.48,126.3055,9950.0,0.10700132,3468.8777,2.483114,10.575714,673221c9e
1516800,48000,4800,2684.686,1990.3225,11398.75,0.11130977,3843.8403,2.3065426,9.024177,6f74a235b
1521600,48000,4800,1434.9375,733.3026,5358.125,0.030173816,2207.7634,3.963847,26.693756,7b24d9bd7
1526400,48000,4800,1684.7489,316.01196,8280.3125,0.07713296,3085.9321,3.4769247,16.879433,ac96f0a9f
1531200,48000,4800,2335.0496,569.7737,9105.313,0.08177332,3300.9622,2.8236089,14.263306,90a88322d
1536000,48000,4800,1102.5293,33.26215,3384.375,0.025313092,1974.1067,5.9908195,47.595177,850539697
1540800,48000,4800,1573.6315,35.776688,5908.125,0.061954357,2703.822,4.6939588,31.49931,e2d3a12b3
1545600,48000,4800,2381.986,114.89357,9969.6875,0.10744044,3451.5276,2.8404417,12.926753,c8757d5ed
1550400,48000,4800,2449.3525,5539.968,10802.8125,0.11436619,3759.8232,2.3480356,9.176822,06d453c9a
1555200,48000,4800,1232.8346,2059.5532,5895.625,0.043326434,2469.4983,4.4468756,27.88376,5ed96aa88
1560000,48000,4800,896.7074,611.3255,3266.25,0.032005947,1959.814,7.3311753,73.69634,2b4074006
1564800,48000,4800,507.20572,28.546465,986.25,0.010526465,1259.2759,11.61189,156.59615,1211867c3
1569600,48000,4800,571.4946,19.178703,1009.375,0.016378915,1569.4485,9.482894,102.96644,6d49ed145
1574400,48000,4800,675.8667,9.840069,1269.0625,0.025751002,1929.5831,7.630805,66.793076,e851e5962
1579200,48000,4800,817.1622,5.621004,2319.6875,0.03676273,2264.9255,6.4103003,47.37098,4ae85765f
1584000,48000,4800,1184.6273,44.925995,5485.3125,0.062543616,2755.9043,4.7230897,27.864304,777f8d927
1588800,48000,4800,1920.5896,672.94995,9448.438,0.093920454,3448.1458,3.187681,14.705541,3991f0ec4
1593600,48000,4800,927.8476,468.21375,3254.375,0.020734373,1593.0248,7.0302815,75.03857,0d30a0f67
1598400,48000,4800,850.00385,169.3594,3210.0,0.026345456,1779.5463,7.7013783,80.67274,01f81b9af
1603200,48000,4800,2019.7212,258.83975,9686.5625,0.10547432,3534.147,2.7986434,11.883935,45d11e0f6
1608000,48000,4800,1481.3005,2336.1633,5556.5625,0.04701938,2259.104,5.220212,49.15779,38a482995
1612800,48000,4800,763.75024,1014.51697,2240.3125,0.017244963,1440.1914,7.8865933,89.69057,68e7c7053
1617600,48000,4800,1881.2435,463.32718,9057.1875,0.091534495,3263.5864,2.998381,13.827096,e272c6e8b
1622400,48000,4800,1931.977,3094.0723,8312.8125,0.07706523,3010.288,2.8985484,14.729227,267599c81
1627200,48000,4800,954.8862,843.9363,4082.1875,0.026128769,1780.4437,5.506169,49.94246,5d8f4dd5e
1632000,48000,4800,1196.4698,1138.7433,5671.25,0.0471075,2420.38,4.321388,27.38506,9a2fcad1e
1636800,48000,4800,1708.9308,7787.0083,7569.375,0.06709826,2741.3647,3.6321664,26.129013,6cdc3ec44
1641600,48000,4800,411.19107,2024.6521,1065.0,0.0032366645,737.7836,12.305539,251.00615,211a381b3
1646400,48000,4800,420.18155,919.4704,909.375,0.004948788,848.8942,15.125546,302.0474,3cb38c8ce
1651200,48000,4800,508.91635,419.7463,1114.0625,0.011487356,1224.4778,11.295362,155.75156,3c112d10f
1656000,48000,4800,520.2407,212.15309,939.6875,0.012255878,1257.2423,11.264688,150.31708,663451637
1660800,48000,4800,1133.9364,1195.4974,4643.75,0.04025784,2237.1133,5.9860797,54.216007,b2be5ba3c
1665600,48000,4800,1021.8523,946.99054,5535.0,0.053226624,2492.0608,4.812784,31.05862,30350e6a7
1670400,48000,4800,971.86646,66.733025,4404.6875,0.04809724,2475.623,5.251838,34.1018,6f93f8a84
1675200,48000,4800,1254.7759,27.151995,5536.5625,0.06463281,2886.9807,4.5985436,26.993105,b8980d4eb
1680000,48000,4800,1933.4012,116.10807,7998.125,0.089287795,3153.5264,3.4590063,18.34636,bf5903225
1684800,48000,4800,1102.083,20.602266,5908.125,0.06576085,2911.6555,4.611699,25.706701,edd595e06
1689600,48000,4800,1299.5856,12.512034,7723.75,0.08028405,3272.7751,3.987299,19.41503,9c6e4dfcf
1694400,48000,4800,2283.2388,1867.9534,10606.875,0.10804443,3634.2134,2.6778126,11.767824,407ef8be9
1699200,48000,4800,564.31616,1008.67554,1920.0,0.026159752,1843.1304,7.312076,66.874886,a8a38a6cd
1704000,48000,4800,895.6415,14.492634,4666.875,0.053891964,2766.3774,5.158563,31.298529,ebb7e826e
1708800,48000,4800,1342.0923,6.9235883,7831.5625,0.0850982,3359.6355,3.9442859,19.1497,7b6fec988
1713600,48000,4800,1707.4016,27.631554,8922.8125,0.10192714,3390.955,3.295,14.809352,f5a5d6eb5
1718400,48000,4800,1499.6644,17.796944,8138.4375,0.09351313,3449.0413,3.7137582,17.419083,28669cb95
1723200,48000,4800,1686.8888,13.115215,8874.6875,0.1028871,3594.81,3.462898,15.41103,2639c68b2
1728000,48000,4800,1927.3313,1.7629346,13017.1875,0.12793896,4171.403,3.023748,11.643979,e120250e2
1732800,48000,4800,2074.2012,1.008931,14939.063,0.1373392,4443.4907,2.8053408,10.111825,648d8ce8a
1737600,48000,4800,2206.4878,2.9865165,14554.687,0.14641103,4466.4893,2.733983,9.894047,226ce0eb1
1742400,48000,4800,2377.5625,0.8279607,16256.563,0.16398954,4755.369,2.5019734,8.352518,efd3a7bf1
1747200,48000,4800,2655.5369,0.58795756,16956.25,0.18238126,4993.8633,2.2931044,7.2737126,a61faf0a9
1752000,48000,4800,2676.9653,0.99779254,16782.5,0.18451872,5000.38,2.2831755,7.265846,77c77ed1a
1756800,48000,4800,2887.248,0.49353155,17423.75,0.2001807,5185.8193,2.144446,6.547903,0bac7cec0
1761600,48000,4800,2829.2463,0.8073763,16800.0,0.1903923,4963.167,2.2202947,7.0080304,d651b1c9a
1766400,48000,4800,2279.8367,4091.54,9501.5625,0.097224,3201.7732,2.5767782,12.203275,dfff67790
1771200,48000,4800,393.3661,261.185,1521.5625,0.0062955013,971.1383,10.97717,183.90666,212d823a6
1776000,48000,4800,346.79208,53.54658,769.0625,0.0075273975,966.7967,13.249079,231.55469,464a11ad9
1780800,48000,4800,2208.819,2981.8767,8214.0625,0.06434919,2927.6426,2.5668912,13.01867,8a5b6a9f8
1785600,48000,4800,1219.6807,576.61835,5130.625,0.0452608,2307.7717,4.4930925,28.682611,443b92fa1
1790400,48000,4800,1156.0533,37.67495,5463.75,0.061826974,2794.2336,4.7783866,27.98443,02311bd24
1795200,48000,4800,1433.0216,5.334158,6800.9375,0.080853865,3152.743,4.0863385,21.075705,ece04c260
1800000,48000,4800,1678.484,7.9725065,8610.9375,0.10195934,3557.1262,3.5093112,15.707317,eebfe7bcb
1804800,48000,4800,2251.5405,1986.977,9804.375,0.102349535,3435.637,2.615989,11.051567,3fe4fe9f5
1809600,48000,4800,516.8342,358.87625,1737.5,0.007948592,1049.8357,9.478234,142.23132,d929e3c25
1814400,48000,4800,814.9047,248.35175,3297.1875,0.026112335,1763.7262,7.172964,77.56236,50b25f3ef
1819200,48000,4800,1931.0552,746.8076,7720.9375,0.071947895,2915.4724,2.8522055,13.095973,43899c505
1824000,48000,4800,892.2123,1591.0164,3348.4375,0.027535304,1824.0363,5.819929,48.70067,709eea96b
1828800,48000,4800,1086.9652,860.86255,4238.4375,0.040440433,2134.0354,5.6915865,47.9542,b0adbfe6a
1833600,48000,4800,1287.1704,621.4849,5505.3125,0.053316373,2450.176,4.3233066,25.545404,36b6024ee
1838400,48000,4800,1864.5929,499.27386,8580.3125,0.09844138,3258.964,3.2373242,15.542819,1b6e58a55
1843200,48000,4800,556.6141,996.15106,2142.5,0.022583248,1666.7535,7.2456317,67.885765,5bf908cc7
1848000,48000,4800,724.75494,292.6595,3410.0,0.03479718,2048.5874,5.9001455,45.411346,9fee9eea6
1852800,48000,4800,765.72754,3384.7864,2905.625,0.024321835,1418.2119,9.458417,170.40654,27acafb06
1857600,48000,4800,163.28395,517.44543,223.125,0.002323424,518.55304,21.172432,622.1449,e2753ab1e
1862400,48000,4800,168.62137,506.7264,223.125,0.0032249338,585.0643,20.03465,539.1026,24eaf5164
1867200,48000,4800,273.2003,335.465,433.75,0.010123003,1182.6167,12.829382,202.22037,8dc640e09
1872000,48000,4800,368.75507,62.317215,735.0,0.017094385,1592.449,9.398951,101.92905,cbcbbad44
1876800,48000,4800,318.28058,22.519241,441.875,0.01353038,1478.6233,10.298838,120.57488,54b210367
1881600,48000,4800,439.3962,20.79098,821.875,0.02326373,1876.5273,7.975673,72.8489,a5029197c
1886400,48000,4800,765.07104,12.983876,3975.625,0.047648028,2692.1377,5.4470763,34.629864,e5105d562
1891200,48000,4800,1074.1194,1.2013783,6966.5625,0.069981985,3231.402,4.279076,21.686762,5a3d8cde2
1896000,48000,4800,1247.2844,3.323904,7265.9375,0.08053747,3300.6365,4.0130105,19.79177,22dd934ba
1900800,48000,4800,1472.6503,2.8055747,8568.75,0.09765067,3515.5242,3.5506291,16.079216,d55a5a1fb
1905600,48000,4800,2043.59,6.8777328,9258.75,0.119791746,3607.68,2.7955885,11.524077,8c06ee9e0
1910400,48000,4800,2661.791,10.5704975,9227.5,0.13354708,3567.3975,2.4040046,9.852676,97e023edb
1915200,48000,4800,2859.3516,5.484419,10362.5,0.15324664,3718.9175,2.4513044,9.775254,c739c9eb9
1920000,48000,4800,2358.2336,17.024923,10567.5,0.14354026,3771.2734,2.758953,11.268889,2f39633a7
1924800,48000,4800,3073.8533,1.3095707,15420.623,0.21129379,4648.4775,2.1427896,7.0510936,4e259aef8
1929600,48000,4800,2563.4468,8.460464,12314.375,0.16317306,4143.3374,2.5041442,9.560661,5f8684b35
1934400,48000,4800,1991.2833,325.007,9961.25,0.113562115,3599.195,2.8014755,11.424051,34eb9bd69
1939200,48000,4800,337.59537,3935.8225,1220.625,0.0061258227,788.28784,12.73062,286.7614,0a2895326
1944000,48000,4800,179.2482,301.805,361.875,0.0022829075,501.23364,21.667286,662.6452,7d93c15c4
1948800,48000,4800,318.56485,889.50696,1013.125,0.009874431,1068.4604,11.233746,186.41982,669298812
1953600,48000,4800,286.14514,32.997974,745.625,0.009287122,1166.4917,12.541743,185.1387,a9113c3f2
1958400,48000,4800,532.8688,124.42829,2345.0,0.025460178,1769.2471,7.775142,79.174416,12bc66845
1963200,48000,4800,447.31927,273.59442,1361.875,0.01833141,1532.4795,9.469199,109.9425,b8701ae6c
1968000,48000,4800,545.05756,116.14975,2500.0,0.023708796,1700.7942,8.474924,98.42162,a9ef56d0b
1972800,48000,4800,312.62613,653.25244,1106.875,0.0080295885,873.2544,14.325153,324.08444,e991b9606
1977600,48000,4800,209.58469,985.9124,345.3125,0.004560287,712.227,16.482046,384.59625,bfce13fd9
1982400,48000,4800,246.03973,524.2255,520.9375,0.0063850586,892.1542,14.178094,258.49152,520463fcd
1987200,48000,4800,525.1909,78.48987,2072.8125,0.02551261,1805.3915,8.206637,86.260925,3d437c6eb
1992000,48000,4800,530.8597,455.39636,2107.1875,0.02129051,1528.4729,9.100161,117.867256,4132ddbd8
1996800,48000,4800,240.0233,55.764324,453.4375,0.0067373277,944.10156,14.778057,272.0885,8f9938268
2001600,48000,4800,526.1869,1037.2311,2333.4375,0.020377325,1556.2946,8.376694,100.46618,263f263de
2006400,48000,4800,216.89844,317.6926,359.0625,0.0051004626,812.31805,16.967068,359.69858,dc5839fac
2011200,48000,4800,381.21753,207.58372,1395.3125,0.014394438,1326.8867,9.522502,128.5456,1d8c5628d
2016000,48000,4800,214.00209,106.9874,277.8125,0.0054936004,856.32886,15.850722,313.07697,a56d210c1
2020800,48000,4800,633.0452,686.5958,3051.5625,0.030326925,1890.25,6.7286944,63.57912,680c7b116
2025600,48000,4800,213.7141,944.4596,420.0,0.0047252965,732.57935,17.150293,416.4376,7615d1d18
2030400,48000,4800,285.12836,585.75995,821.875,0.009184715,1033.2466,13.701077,271.6986,7621c5831
2035200,48000,4800,382.50104,1554.3512,1621.875,0.009449551,1018.55084,10.731961,195.70863,76a746724
2040000,48000,4800,372.9257,892.0784,1282.5,0.011454627,981.2083,14.599939,339.59668,c72bc1624
2044800,48000,4800,1130.7703,2472.753,6415.9375,0.04687816,2569.9412,3.821972,20.275969,84832d617
2049600,48000,4800,1941.783,1814.3431,9134.6875,0.07900635,3346.6724,2.759786,11.839317,101f0f158
2054400,48000,4800,980.94977,485.4745,4914.6875,0.045458794,2289.5056,4.9402304,33.38056,9e7deeca9
2059200,48000,4800,692.92334,192.82927,2678.4375,0.03473573,2123.1091,6.2237144,47.486874,335f3f413
2064000,48000,4800,1679.7866,167.56749,8473.125,0.08322112,3187.727,2.9952414,13.23244,1d5352e36
2068800,48000,4800,472.57822,405.01675,1556.25,0.022604305,1762.9596,7.7876554,75.009964,fdce637cf
2073600,48000,4800,538.95355,99.31709,1879.375,0.029678697,1991.4321,7.118073,59.991848,c05dc8b5b
2078400,48000,4800,1600.6234,34.079002,7159.375,0.08992076,3135.674,3.721013,19.06326,5dbf2a4a7
2083200,48000,4800,2313.8335,11.142959,9796.25,0.13045624,3853.938,2.441864,9.459146,82648acc5
2088000,48000,4800,1901.2753,28.968643,8957.5,0.11205639,3576.6345,2.9977622,12.93843,2372c17df
2092800,48000,4800,1276.6986,263.96985,7136.5625,0.0673208,2859.3083,3.8177893,20.221258,fb86babe5
2097600,48000,4800,290.94363,1010.9323,996.5625,0.005784496,814.03467,13.864764,295.6029,e010a5127
2102400,48000,4800,265.34915,203.01463,793.125,0.0076810108,935.8731,13.879751,262.43298,eec16a530
2107200,48000,4800,427.88596,185.49081,1601.25,0.015742177,1418.1737,8.886129,106.842445,7aa51b546
2112000,48000,4800,321.12592,50.045555,833.125,0.011724342,1275.6746,11.357926,155.34122,56f954c71
2116800,48000,4800,870.6755,1552.6873,4646.875,0.035490535,2019.6462,5.484916,51.3542,8bd7a277d
2121600,48000,4800,220.35187,1775.206,560.3125,0.0034656243,653.3404,14.716087,324.04196,2247daa64
2126400,48000,4800,389.55347,634.67755,1240.9375,0.016915089,1421.5421,9.152653,112.037384,af1c6b0e6
2131200,48000,4800,983.3983,125.6042,4584.6875,0.051922023,2516.9724,5.1584496,33.256386,ba5da8c1f
2136000,48000,4800,1730.6062,9.484728,8557.8125,0.10380002,3421.2954,3.4167993,15.985547,58fbbe69c
2140800,48000,4800,2697.8716,2.302165,13180.9375,0.17407525,4307.9907,2.3410237,8.251501,622a8d91e
2145600,48000,4800,1576.575,3482.9417,6065.3125,0.0734424,2319.8965,5.3629637,64.00695,9113ffb9a
2150400,48000,4800,194.46178,516.8995,309.375,0.0026610894,570.5128,17.60973,464.14563,1678e9322
2155200,48000,4800,178.1103,666.29565,234.375,0.0029566826,574.00995,19.09417,505.22708,62e990f9d
2160000,48000,4800,253.51161,478.79318,451.875,0.007978475,1030.6954,14.32999,262.19086,30a00f69f
2164800,48000,4800,509.7798,95.75658,1370.625,0.025792811,1904.8721,7.758047,70.53578,d90914139
2169600,48000,4800,355.27182,60.71733,670.3125,0.016397346,1546.3768,9.810128,112.54349,a81e80b80
2174400,48000,4800,347.77908,26.988392,470.9375,0.015859243,1566.5266,9.707552,108.672615,d91c29d4f
2179200,48000,4800,633.98804,25.72815,2526.875,0.03719176,2348.541,6.396043,48.461452,38884d222
2184000,48000,4800,2019.4784,9.850932,9920.625,0.11894107,3799.0164,2.9142876,12.536707,6619d4d22
2188800,48000,4800,4684.5327,11.102855,13978.4375,0.22360715,4674.1875,1.0699285,3.6592538,dafdb3bd1
2193600,48000,4800,3114.6414,101.29519,11545.3125,0.15180156,3993.1375,1.9869108,7.458584,e5a495e86
2198400,48000,4800,1738.7845,13.380759,9646.5625,0.10940397,3603.118,3.0305312,12.539495,4a504e19d
2203200,48000,4800,1563.9673,9.14612,9082.1875,0.10297462,3566.2776,3.3896928,14.932609,32fef43e4
2208000,48000,4800,2600.0898,6.655254,12456.875,0.16613057,4216.6553,2.3183777,8.294186,c02b33eae
2212800,48000,4800,3208.0986,4.0405974,14503.75,0.2043376,4762.186,1.8285321,5.7493196,70b78af3b
